"downloaded","language","form","form_type","data_id","child_id","age","measure","vocab","n","first_administration","is_norming","monolingual","typically_developing"
2022-11-05,"English (American)","WG","WG",194938,83493,8,"production",3,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194948,83498,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194949,4620,8,"production",2,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194955,4623,8,"production",11,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194970,83509,8,"production",4,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194992,83520,8,"production",6,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195020,83534,8,"production",3,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195026,83537,8,"production",5,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195044,83546,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195050,83549,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195074,83561,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195093,83571,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195109,83579,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195127,83588,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195139,83594,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195145,83597,8,"production",3,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195161,83605,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195167,83608,8,"production",75,2949,TRUE,TRUE,TRUE,TRUE
