"downloaded","language","form","form_type","data_id","child_id","age","measure","vocab","n","first_administration","is_norming","monolingual","typically_developing"
2022-11-05,"English (American)","WS","WS",254556,86148,24,"production",437,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254558,86150,24,"production",202,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254559,86151,24,"production",365,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254590,86182,24,"production",501,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254601,86193,24,"production",209,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254623,86215,24,"production",52,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254624,86216,24,"production",348,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254631,86223,24,"production",56,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254638,86230,24,"production",597,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254651,86243,24,"production",408,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254658,86250,24,"production",307,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254686,86278,24,"production",286,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254695,86287,24,"production",274,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254696,86288,24,"production",301,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254699,86291,24,"production",454,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254700,86292,24,"production",103,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254701,86293,24,"production",457,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254702,86294,24,"production",291,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254709,86301,24,"production",332,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254748,86340,24,"production",529,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254756,86348,24,"production",229,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254760,86352,24,"production",260,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254787,86379,24,"production",664,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254788,86380,24,"production",300,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254789,86381,24,"production",424,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254826,86418,24,"production",511,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254837,86429,24,"production",293,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254840,86432,24,"production",381,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254843,86435,24,"production",248,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254858,86450,24,"production",157,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254871,86463,24,"production",508,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254901,86493,24,"production",120,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254940,86532,24,"production",72,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254941,86533,24,"production",234,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254944,86536,24,"production",126,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254945,86537,24,"production",135,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254953,86545,24,"production",107,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254956,86548,24,"production",502,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254964,86556,24,"production",502,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254969,86561,24,"production",523,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254972,86564,24,"production",213,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254977,86569,24,"production",432,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254985,86577,24,"production",461,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254998,86590,24,"production",50,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245524,7,25,"production",444,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245531,14,25,"production",126,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245533,16,25,"production",330,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245545,28,25,"production",514,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245546,29,25,"production",672,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245549,32,25,"production",234,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245551,34,25,"production",65,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245569,52,25,"production",266,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245587,70,25,"production",220,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245591,74,25,"production",165,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245598,81,25,"production",671,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245612,95,25,"production",517,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245620,103,25,"production",371,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245625,108,25,"production",177,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245677,160,25,"production",138,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245679,162,25,"production",92,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245686,169,25,"production",41,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245698,181,25,"production",148,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245710,193,25,"production",178,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245739,222,25,"production",23,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245742,225,25,"production",163,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245743,226,25,"production",479,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245751,234,25,"production",45,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245752,235,25,"production",38,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245799,282,25,"production",151,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245804,287,25,"production",245,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245806,289,25,"production",417,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245835,318,25,"production",138,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245868,351,25,"production",501,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245869,352,25,"production",448,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245888,371,25,"production",66,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245892,375,25,"production",218,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245898,381,25,"production",473,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245912,395,25,"production",301,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245922,405,25,"production",238,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245942,425,25,"production",210,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245948,431,25,"production",526,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245949,432,25,"production",203,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245974,457,25,"production",242,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246033,516,25,"production",350,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246040,523,25,"production",397,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246046,529,25,"production",550,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246051,534,25,"production",306,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246054,537,25,"production",275,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246058,541,25,"production",371,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246062,545,25,"production",495,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246064,547,25,"production",89,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246065,548,25,"production",494,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246071,554,25,"production",478,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246090,573,25,"production",400,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246112,595,25,"production",528,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246130,613,25,"production",416,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246138,621,25,"production",327,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246140,623,25,"production",99,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246238,721,25,"production",491,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246240,723,25,"production",430,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246242,725,25,"production",373,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246243,726,25,"production",311,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246259,742,25,"production",505,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246260,743,25,"production",139,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246261,744,25,"production",308,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246264,747,25,"production",565,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246270,753,25,"production",392,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246296,779,25,"production",121,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246363,846,25,"production",652,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246366,849,25,"production",363,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246367,850,25,"production",533,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246368,851,25,"production",184,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246372,855,25,"production",394,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246374,857,25,"production",475,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246375,858,25,"production",642,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246379,862,25,"production",246,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246380,863,25,"production",503,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246388,871,25,"production",269,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246389,872,25,"production",521,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246390,873,25,"production",471,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246430,913,25,"production",445,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246479,962,25,"production",319,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246497,980,25,"production",201,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246520,1003,25,"production",399,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246623,1106,25,"production",57,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246624,1107,25,"production",635,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246625,1108,25,"production",251,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246627,1110,25,"production",7,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246663,1146,25,"production",360,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246664,1147,25,"production",495,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246666,1149,25,"production",488,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246719,1202,25,"production",54,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246753,1236,25,"production",479,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246754,1237,25,"production",148,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246755,1238,25,"production",494,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246775,1258,25,"production",366,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246794,1277,25,"production",377,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246795,1278,25,"production",137,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246801,1284,25,"production",522,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246807,1290,25,"production",42,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246810,1293,25,"production",610,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246813,1296,25,"production",619,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246837,1320,25,"production",43,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246838,1321,25,"production",300,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246846,1329,25,"production",278,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246847,1330,25,"production",383,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246872,1355,25,"production",390,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246877,1360,25,"production",415,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246889,1372,25,"production",371,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",247320,1743,25,"production",337,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",247349,1761,25,"production",178,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",247412,1804,25,"production",45,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",247758,1958,25,"production",403,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",248188,2184,25,"production",495,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",252862,84454,25,"production",212,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",252889,84481,25,"production",389,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",252911,84503,25,"production",25,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",252916,84508,25,"production",14,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",252919,84511,25,"production",165,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",252937,84529,25,"production",108,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",252939,84531,25,"production",182,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253016,84608,25,"production",31,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253026,84618,25,"production",23,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253049,84641,25,"production",294,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253194,84786,25,"production",29,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253249,84841,25,"production",219,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253334,84926,25,"production",252,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253337,84929,25,"production",107,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253351,84943,25,"production",26,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253357,84949,25,"production",148,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253366,84958,25,"production",565,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253368,84960,25,"production",629,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253385,84977,25,"production",492,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253396,84988,25,"production",187,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253398,84990,25,"production",135,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253401,84993,25,"production",223,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253404,84996,25,"production",115,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253405,84997,25,"production",276,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253406,84998,25,"production",174,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253425,85017,25,"production",204,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253437,85029,25,"production",552,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253449,85041,25,"production",68,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253456,85048,25,"production",345,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253457,85049,25,"production",457,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253484,85076,25,"production",488,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253523,85115,25,"production",474,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253529,85121,25,"production",98,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253543,85135,25,"production",480,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253550,85142,25,"production",528,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253555,85147,25,"production",198,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253570,85162,25,"production",316,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253579,85171,25,"production",221,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253592,85184,25,"production",186,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253599,85191,25,"production",566,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253610,85202,25,"production",90,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253627,85219,25,"production",324,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253636,85228,25,"production",549,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253639,85231,25,"production",548,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253646,85238,25,"production",210,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253648,85240,25,"production",493,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253650,85242,25,"production",675,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253653,85245,25,"production",439,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253654,85246,25,"production",255,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253660,85252,25,"production",221,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253661,85253,25,"production",446,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253667,85259,25,"production",77,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253670,85262,25,"production",224,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253679,85271,25,"production",350,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253688,85280,25,"production",306,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253712,85304,25,"production",414,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253726,85318,25,"production",598,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253729,85321,25,"production",587,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253732,85324,25,"production",366,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253742,85334,25,"production",468,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253782,85374,25,"production",151,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253804,85396,25,"production",97,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253807,85399,25,"production",124,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253824,85416,25,"production",405,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253834,85426,25,"production",323,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253836,85428,25,"production",240,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253857,85449,25,"production",377,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253868,85460,25,"production",521,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253872,85464,25,"production",504,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253877,85469,25,"production",215,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253888,85480,25,"production",117,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253899,85491,25,"production",292,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253903,85495,25,"production",285,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253907,85499,25,"production",233,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253921,85513,25,"production",313,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253922,85514,25,"production",323,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253927,85519,25,"production",231,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253933,85525,25,"production",673,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253937,85529,25,"production",548,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253954,85546,25,"production",118,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253956,85548,25,"production",251,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253992,85584,25,"production",586,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254006,85598,25,"production",587,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254045,85637,25,"production",216,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254054,85646,25,"production",307,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254077,85669,25,"production",558,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254133,85725,25,"production",326,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254134,85726,25,"production",474,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254151,85743,25,"production",385,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254152,85744,25,"production",96,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254165,85757,25,"production",333,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254174,85766,25,"production",550,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254176,85768,25,"production",600,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254194,85786,25,"production",604,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254196,85788,25,"production",139,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254197,85789,25,"production",446,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254200,85792,25,"production",571,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254258,85850,25,"production",324,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254296,85888,25,"production",404,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254304,85896,25,"production",280,3625,TRUE,TRUE,TRUE,TRUE
